c1|||2011-06-22|||0.057526
c1|||2011-06-23|||0.027324
c1|||2011-06-24|||0.080347
c1|||2011-06-25|||-0.003410
c1|||2011-06-26|||0.008374
c1|||2011-06-27|||0.044905
c1|||2011-06-28|||0.071881
c1|||2011-06-29|||0.001742
c1|||2011-06-30|||0.025839
c1|||2011-07-01|||0.003721
c1|||2011-07-02|||0.072160
c1|||2011-07-03|||0.037842
c1|||2011-07-04|||-0.005527
c1|||2011-07-05|||0.042631
c1|||2011-07-06|||0.047441
c1|||2011-07-07|||-0.006321
c1|||2011-07-08|||0.017192
c1|||2011-07-09|||-0.020915
c1|||2011-07-10|||0.041459
c1|||2011-07-11|||0.024802
c1|||2011-07-12|||0.039658
c1|||2011-07-13|||0.047272
c1|||2011-07-14|||-0.017889
c1|||2011-07-15|||0.036864
c1|||2011-07-16|||-0.023901
c1|||2011-07-17|||0.061481
c1|||2011-07-18|||0.008396
c1|||2011-07-19|||0.068652
c1|||2011-07-20|||-0.054165
c1|||2011-07-21|||-0.005832
c1|||2011-07-22|||0.021420
c1|||2011-07-23|||0.029385
c1|||2011-07-24|||0.079119
c1|||2011-07-25|||0.043350
c1|||2011-07-26|||0.058014
c1|||2011-07-27|||0.031100
c1|||2011-07-28|||0.071907
c1|||2011-07-29|||0.059232
c1|||2011-07-30|||0.030059
c1|||2011-07-31|||-0.036499
c1|||2011-08-01|||0.008947
c1|||2011-08-02|||0.024164
c1|||2011-08-03|||0.019263
c1|||2011-08-04|||0.050095
c1|||2011-08-05|||0.051250
c1|||2011-08-06|||0.000085
c1|||2011-08-07|||0.017141
c1|||2011-08-08|||0.003589
c1|||2011-08-09|||0.027715
c1|||2011-08-10|||-0.027994
c1|||2011-08-11|||0.079806
c1|||2011-08-12|||0.049688
c1|||2011-08-13|||0.023117
c1|||2011-08-14|||0.084658
c1|||2011-08-15|||0.026656
c1|||2011-08-16|||0.003563
c1|||2011-08-17|||0.033486
c1|||2011-08-18|||0.072906
c1|||2011-08-19|||0.024485
c1|||2011-08-20|||0.041300
c1|||2011-08-21|||0.051465
c1|||2011-08-22|||0.016717
c1|||2011-08-23|||0.008311
c1|||2011-08-24|||0.034963
c1|||2011-08-25|||0.053527
c1|||2011-08-26|||0.075493
c1|||2011-08-27|||0.011728
c1|||2011-08-28|||0.027543
c1|||2011-08-29|||0.030844
c1|||2011-08-30|||-0.033023
c1|||2011-08-31|||0.015568
c1|||2011-09-01|||0.000641
c1|||2011-09-02|||-0.014678
c1|||2011-09-03|||0.064169
c1|||2011-09-04|||0.073838
c1|||2011-09-05|||0.015131
c1|||2011-09-06|||0.031855
c1|||2011-09-07|||0.004322
c1|||2011-09-08|||0.060712
c1|||2011-09-09|||0.099594
c1|||2011-09-10|||0.073401
c1|||2011-09-11|||-0.023277
c1|||2011-09-12|||0.030521
c1|||2011-09-13|||0.015324
c1|||2011-09-14|||-0.016074
c1|||2011-09-15|||0.070247
c1|||2011-09-16|||0.008629
c1|||2011-09-17|||-0.011543
c1|||2011-09-18|||0.034343
c1|||2011-09-19|||0.037520
c1|||2011-09-20|||-0.048368
c1|||2011-09-21|||0.002874
c1|||2011-09-22|||0.041865
c1|||2011-09-23|||0.006828
c1|||2011-09-24|||-0.038223
c1|||2011-09-25|||0.024298
c1|||2011-09-26|||0.020292
c1|||2011-09-27|||0.044706
c1|||2011-09-28|||0.038477
c1|||2011-09-29|||0.018973
c1|||2011-09-30|||0.034966
c1|||2011-10-01|||0.011947
c1|||2011-10-02|||0.031284
c1|||2011-10-03|||0.024371
c1|||2011-10-04|||0.017927
c1|||2011-10-05|||0.009536
c1|||2011-10-06|||-0.015607
c1|||2011-10-07|||0.000939
c1|||2011-10-08|||0.023090
c1|||2011-10-09|||0.039253
c1|||2011-10-10|||-0.013512
c1|||2011-10-11|||0.030536
c1|||2011-10-12|||0.045822
c1|||2011-10-13|||0.037361
c1|||2011-10-14|||0.019201
c1|||2011-10-15|||0.005668
c1|||2011-10-16|||0.067263
c1|||2011-10-17|||0.021838
c1|||2011-10-18|||-0.021003
c1|||2011-10-19|||-0.051159
c1|||2011-10-20|||0.014790
c1|||2011-10-21|||0.001105
c1|||2011-10-22|||-0.009231
c1|||2011-10-23|||0.040566
c1|||2011-10-24|||0.025936
c1|||2011-10-25|||0.051504
c1|||2011-10-26|||0.030481
c1|||2011-10-27|||-0.025662
c1|||2011-10-28|||-0.002128
c1|||2011-10-29|||-0.003356
c1|||2011-10-30|||0.099068
c1|||2011-10-31|||0.074984
c1|||2011-11-01|||0.001601
c1|||2011-11-02|||-0.003610
c1|||2011-11-03|||0.039902
c1|||2011-11-04|||0.060996
c1|||2011-11-05|||0.014283
c1|||2011-11-06|||0.000871
c1|||2011-11-07|||0.010437
c1|||2011-11-08|||-0.013376
c1|||2011-11-09|||-0.000412
c1|||2011-11-10|||0.022874
c1|||2011-11-11|||-0.003826
c1|||2011-11-12|||0.031869
c1|||2011-11-13|||0.023657
c1|||2011-11-14|||-0.005083
c1|||2011-11-15|||-0.040124
c1|||2011-11-16|||-0.006573
c1|||2011-11-17|||0.034150
c1|||2011-11-18|||0.002336
c1|||2011-11-19|||-0.018485
c1|||2011-11-20|||0.033267
c1|||2011-11-21|||0.025378
c1|||2011-11-22|||0.016398
c1|||2011-11-23|||-0.057570
c1|||2011-11-24|||-0.052612
c1|||2011-11-25|||0.028054
c1|||2011-11-26|||-0.021514
c1|||2011-11-27|||0.022734
c1|||2011-11-28|||0.000408
c1|||2011-11-29|||-0.007196
c1|||2011-11-30|||-0.014974
c1|||2011-12-01|||-0.014939
c1|||2011-12-02|||0.010369
c1|||2011-12-03|||-0.028516
c1|||2011-12-04|||0.026273
c1|||2011-12-05|||-0.000335
c1|||2011-12-06|||-0.027876
c1|||2011-12-07|||-0.008475
c1|||2011-12-08|||0.010231
c1|||2011-12-09|||0.020859
c1|||2011-12-10|||0.009633
c1|||2011-12-11|||-0.001401
c1|||2011-12-12|||-0.001586
c1|||2011-12-13|||0.021946
c1|||2011-12-14|||0.009299
c1|||2011-12-15|||0.032562
c1|||2011-12-16|||0.003342
c1|||2011-12-17|||0.017436
c1|||2011-12-18|||0.024485
c1|||2011-12-19|||0.000712
c1|||2011-12-20|||-0.006410
c1|||2011-12-21|||0.006199
c1|||2011-12-22|||0.067595
c1|||2011-12-23|||-0.009883
c1|||2011-12-24|||-0.051962
c1|||2011-12-25|||0.024394
c1|||2011-12-26|||0.008423
c1|||2011-12-27|||0.013982
c1|||2011-12-28|||-0.016587
c1|||2011-12-29|||0.009099
c1|||2011-12-30|||0.035238
c1|||2011-12-31|||-0.008295
c1|||2012-01-01|||-0.023590
c1|||2012-01-02|||0.001818
c1|||2012-01-03|||0.022240
c1|||2012-01-04|||-0.007010
c1|||2012-01-05|||0.024202
c1|||2012-01-06|||-0.019899
c1|||2012-01-07|||0.023324
c1|||2012-01-08|||0.018490
c1|||2012-01-09|||-0.005088
c1|||2012-01-10|||0.038176
c1|||2012-01-11|||0.023601
c1|||2012-01-12|||-0.004189
c1|||2012-01-13|||0.005947
c1|||2012-01-14|||-0.029274
c1|||2012-01-15|||-0.010735
c1|||2012-01-16|||0.012281
c1|||2012-01-17|||0.028344
c1|||2012-01-18|||-0.001103
c1|||2012-01-19|||0.001293
c1|||2012-01-20|||-0.015269
c1|||2012-01-21|||0.017193
c1|||2012-01-22|||-0.010329
c1|||2012-01-23|||0.042493
c1|||2012-01-24|||0.053865
c1|||2012-01-25|||0.001165
c1|||2012-01-26|||-0.007137
c1|||2012-01-27|||0.005382
c1|||2012-01-28|||0.063339
c1|||2012-01-29|||0.078458
c1|||2012-01-30|||-0.003754
c1|||2012-01-31|||0.012159
c1|||2012-02-01|||0.010868
c1|||2012-02-02|||-0.003065
c1|||2012-02-03|||-0.003021
c1|||2012-02-04|||0.019157
c1|||2012-02-05|||0.013562
c1|||2012-02-06|||0.027966
c1|||2012-02-07|||0.003587
c1|||2012-02-08|||-0.000267
c1|||2012-02-09|||0.011996
c1|||2012-02-10|||0.060761
c1|||2012-02-11|||0.008731
c1|||2012-02-12|||0.068776
c1|||2012-02-13|||-0.001775
c1|||2012-02-14|||0.024894
c1|||2012-02-15|||-0.022384
c1|||2012-02-16|||-0.022499
c1|||2012-02-17|||0.001683
c1|||2012-02-18|||0.004979
c1|||2012-02-19|||0.020082
c1|||2012-02-20|||0.011859
c1|||2012-02-21|||0.035356
c1|||2012-02-22|||0.005849
c1|||2012-02-23|||-0.042592
c1|||2012-02-24|||-0.023193
c1|||2012-02-25|||-0.009330
c1|||2012-02-26|||0.007703
c1|||2012-02-27|||0.032950
c1|||2012-02-28|||0.008411
c1|||2012-02-29|||-0.013195
c1|||2012-03-01|||-0.027736
c1|||2012-03-02|||0.018043
c1|||2012-03-03|||0.008317
c1|||2012-03-04|||0.030201
